ID,Name,Age,Nationality,Overall,Club,Preferred Foot,Weak Foot,Skill Moves,Position,Height(cm),Weight(kg),Kit Number
225126,E. Skhiri,27,Tunisia,79,1. FC Köln,Right,3,3,CDM,185,74,28
244309,T. Teuma,28,Malta,75,Royale Union Saint-Gilloise,Left,5,3,LCM,176,73,17
228302,Pedraza,26,Spain,78,Villarreal CF,Left,2,3,SUB,184,73,24
237692,P. Foden,22,United Kingdom,85,Manchester City,Left,3,4,RW,171,69,47
207865,Marquinhos,28,Brazil,88,Paris Saint-Germain,Right,3,3,CB,183,75,5
205988,L. Shaw,26,United Kingdom,80,Manchester United,Left,2,3,LB,181,75,23
172962,22 V. Moses,30,Nigeria,78,Spartak Moskva,Right,4,4,RM,177,79,8
218339,M. Dahoud,26,Germany,80,Borussia Dortmund,Right,4,4,RDM,178,68,8
197853,22 S. Aurier,28,Côte d'Ivoire,79,Villarreal CF,Right,3,3,RB,174,74,25
199914,Allan,31,Brazil,80,Everton,Right,3,4,SUB,175,74,6
236477,A. Claude-Maurice,24,France,74,OGC Nice,Right,3,4,SUB,175,64,10
216435,S. Lobotka,27,Slovakia,81,Napoli,Right,4,3,SUB,170,64,68
208364,Clinton Mata,29,Angola,79,Club Brugge KV,Right,3,3,RCB,180,73,77
211361,D. Cataldi,27,Italy,76,Lazio,Right,4,3,CDM,180,70,32
208670,H. Ziyech,29,Morocco,83,Chelsea,Left,2,5,SUB,181,65,22
203843,D. Suárez,34,Uruguay,77,Getafe CF,Right,3,3,RB,173,68,22
230666,Gabriel Jesus,25,Brazil,83,Arsenal,Right,3,4,ST,175,73,9
216464,A. Browne,27,Republic of Ireland,72,Preston North End,Right,4,3,SUB,173,71,14
230360,Hediselton,22,Brazil,78,RB Bragantino,Right,3,4,RB,176,75,2
170368,E. Lamela,30,Argentina,79,Sevilla FC,Left,3,4,SUB,181,79,17
167905,21 A. Valencia,34,Ecuador,78,Gallos Blancos de Querétaro,Right,2,3,RB,180,88,14
236792,T. Souček,27,Czech Republic,81,West Ham United,Right,3,3,RDM,192,86,28
189242,Coutinho,30,Brazil,82,Aston Villa,Right,4,5,LW,172,68,23
231227,N. Dorsch,24,Germany,77,FC Augsburg,Right,3,3,RES,178,76,30
234378,D. Rice,23,United Kingdom,84,West Ham United,Right,3,2,LDM,185,80,41
213516,Ricardo Horta,27,Portugal,81,SC Braga,Right,3,3,LM,173,63,21
215076,L. Faravelli,29,Argentina,75,Independiente del Valle,Right,3,3,LCM,171,70,8
163699,21 S. Sessègnon,36,Benin,74,Gençlerbirliği SK,Right,3,4,SUB,172,72,17
171875,C. Erkin,33,Turkey,72,Fatih Karagümrük S.K.,Left,2,3,LB,181,72,88
231390,Diogo Gonçalves,25,Portugal,74,SL Benfica,Right,4,4,RES,177,70,17
235805,F. Chiesa,24,Italy,84,Juventus,Right,4,4,RES,175,70,7
204838,R. Jiménez,31,Mexico,82,Wolverhampton Wanderers,Right,4,3,ST,188,81,9
234906,H. Aouar,24,France,79,Olympique Lyonnais,Right,3,4,SUB,175,70,8
269761,J. Tartt,24,United Kingdom,84,AFC Richmond,Right,4,5,RS,178,84,9
244470,V. Coufal,29,Czech Republic,80,West Ham United,Right,3,3,RB,175,76,5
211256,N. Tagliafico,29,Argentina,81,Olympique Lyonnais,Left,2,3,LB,172,65,3
231677,M. Rashford,24,United Kingdom,81,Manchester United,Right,3,5,SUB,186,70,10
247972,D. Olaru,24,Romania,72,FCSB (Steaua),Right,5,3,SUB,177,71,24
220673,R. Tapia,26,Peru,79,RC Celta de Vigo,Right,4,3,SUB,185,80,14
152908,A. Young,36,United Kingdom,74,Aston Villa,Right,3,4,RES,175,65,18
212187,P. Max,28,Germany,77,PSV,Left,3,3,LB,177,77,31
248872,22 R. Sánchez,25,Paraguay,75,Club América,Right,3,3,LDM,170,70,20
192318,M. Götze,30,Germany,81,Eintracht Frankfurt,Right,4,4,LF,176,72,27
205678,E. Višća,32,Bosnia and Herzegovina,81,Trabzonspor,Right,4,4,RW,172,63,7
233301,R. Kristensen,24,Denmark,77,Leeds United,Right,4,3,RB,187,70,25
247246,K. Thuram,21,France,77,OGC Nice,Right,3,3,RCM,192,81,19
190815,D. Blind,32,Netherlands,80,Ajax,Left,3,3,LCB,180,72,17
231102,L. Blas,24,France,79,FC Nantes,Left,2,4,CAM,180,70,10
224031,A. Marušić,29,Montenegro,79,Lazio,Right,4,3,LB,185,85,77
226456,Pablo Fornals,26,Spain,79,West Ham United,Right,3,4,LM,178,67,8
194958,A. Mooy,31,Australia,76,Celtic,Right,3,3,SUB,175,68,13
192629,Iago Aspas,34,Spain,85,RC Celta de Vigo,Left,4,3,RS,176,67,10
193198,N. Gudelj,30,Serbia,79,Sevilla FC,Right,2,3,SUB,187,73,6
235210,Pedrinho,29,Portugal,75,MKE Ankaragücü,Right,3,3,LCM,170,65,8
212501,L. Dendoncker,27,Belgium,76,Wolverhampton Wanderers,Right,4,2,SUB,189,88,32
200094,M. Ozdoev,29,Russia,76,Fatih Karagümrük S.K.,Right,4,3,LCM,184,78,27
230347,Welington Dano,22,Brazil,81,Clube Atlético Mineiro,Left,4,4,LB,178,69,21
208787,A. Thomasson,28,France,77,RC Strasbourg Alsace,Right,4,3,RCM,177,72,10
228941,André Silva,26,Portugal,82,RB Leipzig,Right,3,4,SUB,185,84,9
251470,C. De Ketelaere,21,Belgium,78,AC Milan,Left,4,4,SUB,192,79,90
201262,V. Darida,31,Czech Republic,75,Hertha BSC,Right,4,3,RES,172,67,6
244261,L. Majer,24,Croatia,80,Stade Rennais FC,Left,3,4,LCM,179,75,21
234505,Evander,24,Brazil,76,FC Midtjylland,Right,4,4,LCM,179,76,10
202282,S. Armstrong,30,Scotland,76,Southampton,Right,4,3,SUB,183,75,17
153079,22 S. Agüero,33,Argentina,87,FC Barcelona,Right,4,4,SUB,173,70,19
204970,22 F. Thauvin,28,France,79,Tigres U.A.N.L.,Left,3,4,SUB,181,77,26
208835,Y. M'Changama,31,Comoros,73,AJ Auxerre,Right,4,3,RCM,175,69,6
220883,R. Borré,26,Colombia,78,Eintracht Frankfurt,Right,3,3,SUB,174,70,19
195096,22 Fransérgio,30,Brazil,78,FC Girondins de Bordeaux,Right,3,3,SUB,187,82,13
245308,21 M. Nérez,32,Uruguay,80,,Left,4,4,LB,178,69,3
218868,A. Silva,32,Uruguay,76,Club Olimpia,Right,4,4,RM,178,68,3
200260,S. Berghuis,30,Netherlands,82,Ajax,Left,3,4,CAM,182,75,23
252145,Nuno Mendes,20,Portugal,80,Paris Saint-Germain,Left,4,3,LWB,176,70,25
202166,J. Draxler,28,Germany,79,Paris Saint-Germain,Right,5,4,RES,187,77,23
222390,Unai López,26,Spain,75,Rayo Vallecano,Right,3,3,SUB,170,69,17
210935,D. Berardi,27,Italy,84,U.S. Sassuolo Calcio,Left,3,4,SUB,183,72,11
253072,D. Núñez,23,Uruguay,82,Liverpool,Right,3,3,ST,186,80,27
204485,R. Mahrez,31,Algeria,86,Manchester City,Left,4,5,SUB,179,67,26
184432,Azpilicueta,32,Spain,82,Chelsea,Right,3,2,RCB,178,77,28
203486,T. Hazard,29,Belgium,80,Borussia Dortmund,Right,4,4,SUB,175,71,10
216150,D. Zappacosta,30,Italy,79,Atalanta,Right,3,3,LM,182,75,77
233096,D. Dumfries,26,Netherlands,82,Inter,Right,3,2,RM,188,80,2
231521,E. Palacios,23,Argentina,78,Bayer 04 Leverkusen,Right,4,3,SUB,177,67,25
224423,M. Wittek,26,Germany,75,Vitesse,Left,3,3,LWB,173,70,32
199254,João Pedro,30,Italy,79,Fenerbahçe SK,Right,4,4,RS,184,73,20
192387,C. Immobile,32,Italy,86,Lazio,Right,4,3,ST,185,85,17
213884,R. Christie,27,Scotland,74,AFC Bournemouth,Left,4,3,SUB,178,71,11
224196,R. Bensebaini,27,Algeria,78,Borussia Mönchengladbach,Left,4,3,LB,187,85,25
202024,R. Freuler,30,Switzerland,80,Atalanta,Right,3,4,SUB,181,80,11
241811,Sergio Gómez,21,Spain,74,RSC Anderlecht,Left,3,4,SUB,171,68,17
206113,S. Gnabry,26,Germany,85,FC Bayern München,Right,4,4,RM,176,77,7
236657,F. Ugrinic,23,Switzerland,74,BSC Young Boys,Right,4,2,CDM,184,88,7
192906,L. Rodríguez,37,Argentina,77,Club Atlético Colón,Right,4,4,ST,167,67,10
211241,Rubén Peña,30,Spain,78,CA Osasuna,Right,3,4,SUB,170,65,15
179846,21 S. Khedira,33,Germany,81,Hertha BSC,Right,4,2,LDM,189,90,28
233195,X. Schlager,24,Austria,80,RB Leipzig,Left,3,3,RDM,174,78,23
204614,Mário Rui,31,Portugal,78,Napoli,Left,3,3,LB,170,67,6
242516,C. Gakpo,23,Netherlands,83,PSV,Right,4,4,LW,189,76,11
212811,M. Lemina,28,Gabon,75,OGC Nice,Right,4,3,SUB,184,85,99
247028,A. Král,24,Czech Republic,75,FC Schalke 04,Right,3,3,CDM,186,76,30
236703,D. Raum,24,Germany,81,RB Leipzig,Left,2,3,LB,180,75,17
239361,D. de Wit,24,Netherlands,74,AZ Alkmaar,Right,3,3,RCM,183,76,10
230142,Oyarzabal,25,Spain,84,Real Sociedad,Left,3,3,LW,181,79,10
238463,A. Haidara,24,Mali,78,RB Leipzig,Right,2,3,SUB,175,72,8
244253,U. Račić,24,Serbia,75,Valencia CF,Right,4,3,RCM,193,81,8
204688,S. Schwab,31,Austria,74,PAOK,Left,3,3,SUB,183,77,22
235407,S. Özcan,24,Turkey,79,Borussia Dortmund,Right,3,3,SUB,180,76,6
184484,22 G. Sigurðsson,31,Iceland,79,Everton,Right,4,3,RES,186,77,10
216201,Iñaki Williams,28,Spain,81,Athletic Club de Bilbao,Right,2,4,ST,186,80,9
200759,J. Schlupp,29,Ghana,76,Crystal Palace,Left,2,3,LDM,178,72,15
54050,21 W. Rooney,34,United Kingdom,76,Derby County,Right,3,3,SUB,176,83,32
183108,N. Amrabat,35,Morocco,75,AEK Athens,Right,2,3,SUB,179,77,5
247328,Unai Vencedor,21,Spain,77,Athletic Club de Bilbao,Right,4,3,RCM,176,71,16
199564,Sergi Roberto,30,Spain,80,FC Barcelona,Right,3,3,SUB,178,68,20
205069,Juan Bernat,29,Spain,78,Paris Saint-Germain,Left,3,4,SUB,170,67,14
245235,A. Bah,24,Denmark,78,SL Benfica,Right,3,3,SUB,183,76,6
193839,20 Rômulo,32,Italy,75,Brescia,Right,3,4,CAM,178,72,28
211117,D. Alli,26,United Kingdom,77,Everton,Right,3,4,SUB,188,80,20
201119,Ismaily,32,Brazil,79,LOSC Lille,Left,2,4,LB,177,82,31
229261,D. Zakaria,25,Switzerland,81,Juventus,Right,3,3,RCM,191,81,28
213874,Thiago Mendes,30,Brazil,76,Olympique Lyonnais,Right,3,3,RCB,177,75,23
176571,A. Ayew,32,Ghana,75,,Left,3,4,ST,176,72,10
213629,22 E. Pulgar,27,Chile,75,Galatasaray SK,Right,3,3,SUB,187,74,15
198658,F. Midtsjø,28,Norway,77,Galatasaray SK,Right,3,3,SUB,175,68,6
257771,J. Juranović,26,Croatia,75,Celtic,Right,4,2,RB,173,68,88
184941,A. Sánchez,33,Chile,79,Olympique de Marseille,Right,4,4,SUB,168,62,70
238216,C. Gallagher,22,United Kingdom,79,Chelsea,Right,2,3,SUB,182,77,23
235569,T. Ndombele,25,France,79,Tottenham Hotspur,Right,3,4,RES,179,76,28
258683,I. Ilić,21,Serbia,76,Hellas Verona,Left,3,3,LF,187,75,14
220334,Ó. Romero,29,Paraguay,76,Boca Juniors,Left,4,4,LCM,176,74,10
202562,J. Roussillon,29,France,76,VfL Wolfsburg,Left,3,3,LB,175,80,15
244374,M. Shaparenko,23,Ukraine,77,Dynamo Kyiv,Right,3,3,SUB,178,72,10
197781,Isco,30,Spain,82,Sevilla FC,Right,3,4,CAM,176,79,22
206651,Roberto Torres,33,Spain,76,CA Osasuna,Right,4,3,SUB,178,72,10
213013,F. Acheampong,28,Ghana,76,Shenzhen FC,Left,3,4,RS,170,60,7
202135,S. Sturaro,29,Italy,72,Genoa,Right,3,3,RDM,181,80,27
193301,A. Lacazette,31,France,81,Olympique Lyonnais,Right,4,4,ST,175,73,91
112316,20 J. Mathieu,35,France,81,Sporting CP,Left,2,2,LCB,189,84,22
225403,İ. Kahveci,26,Turkey,77,Fenerbahçe SK,Left,3,4,RM,176,72,17
223717,D. Toköz,26,Turkey,75,Trabzonspor,Right,3,3,RCM,180,75,8
241084,L. Díaz,25,Colombia,84,Liverpool,Right,4,4,LW,180,73,23
171688,21 Fábio Coentrão,32,Portugal,75,Rio Ave FC,Left,2,4,LB,179,66,17
212814,João Mário,29,Portugal,79,SL Benfica,Right,4,3,LM,179,73,20
210374,22 J. Vigón,29,Mexico,75,Tigres U.A.N.L.,Right,3,3,SUB,168,67,6
195365,K. Kampl,31,Slovenia,80,RB Leipzig,Right,4,3,RCM,178,66,44
206467,A. Plea,29,France,78,Borussia Mönchengladbach,Right,3,4,LM,181,79,14
239807,D. Frattesi,22,Italy,77,U.S. Sassuolo Calcio,Right,4,3,RDM,184,74,16
176546,18 J. Zúñiga,31,Colombia,73,Atlético Nacional,Right,2,4,SUB,172,72,18
227174,M. Cash,24,Poland,79,Aston Villa,Right,2,3,RB,179,74,2
201922,22 M. Hinteregger,28,Austria,79,,Left,3,2,LCB,186,82,4
201042,22 D. Sidibé,28,France,77,AS Monaco,Right,4,3,SUB,182,71,19
262411,Miguel Crespo,25,Portugal,74,Fenerbahçe SK,Right,3,3,SUB,183,78,27
207494,J. Lingard,29,United Kingdom,78,Nottingham Forest,Right,3,4,CAM,175,60,11
212138,P. Frankowski,27,Poland,76,Racing Club de Lens,Right,3,3,RWB,175,70,29
138193,17 J. Barton,33,United Kingdom,75,Burnley,Right,3,3,RCM,180,70,19
231340,G. Montiel,25,Argentina,79,Sevilla FC,Right,3,3,SUB,175,70,2
193738,Y. Belhanda,32,Morocco,73,Adana Demirspor,Right,3,4,CAM,179,75,10
214988,L. Miranda,28,Argentina,75,Racing Club,Right,3,3,RCM,173,70,19
232905,J. Ito,29,Japan,78,Stade de Reims,Right,4,4,RW,177,68,39
183277,E. Hazard,31,Belgium,84,Real Madrid CF,Right,4,4,SUB,175,74,7
184134,Fernando,34,Brazil,83,Sevilla FC,Right,3,3,RCM,183,76,25
247450,A. Palavecino,25,Argentina,75,River Plate,Right,3,4,LCM,179,74,8
198141,Marc Bartra,31,Spain,81,Real Betis Balompié,Right,3,3,RCB,184,73,5
220093,H. Hateboer,28,Netherlands,80,Atalanta,Right,3,3,RM,185,72,33
190059,S. Zuber,30,Switzerland,75,AEK Athens,Right,4,3,LW,182,74,10
226789,A. Fulgini,25,France,77,1. FSV Mainz 05,Right,4,4,LCM,183,71,10
188042,M. Suárez,34,Argentina,77,River Plate,Right,4,4,SUB,183,75,7
229857,S. Sensi,26,Italy,78,AC Monza,Right,4,4,RCM,168,62,12
179944,21 David Luiz,33,Brazil,79,Arsenal,Right,3,3,RCB,189,86,23
216354,A. Kramarić,31,Croatia,82,TSG Hoffenheim,Right,4,4,ST,177,73,9
240130,Éder Militão,24,Brazil,84,Real Madrid CF,Right,3,2,SUB,186,78,3
195412,Moisés,34,Brazil,74,Shandong Taishan,Right,4,3,RS,184,76,10
173208,D. Criscito,35,Italy,75,Toronto FC,Left,3,3,LB,183,75,44
247793,Jaime Seoane,25,Spain,73,Getafe CF,Right,3,3,SUB,175,73,8
231591,Javi Galán,27,Spain,80,RC Celta de Vigo,Left,2,3,LB,172,70,17
213209,K. Acosta,26,United States,72,Los Angeles FC,Right,5,3,SUB,178,68,23
201982,J. Schmid,32,France,74,Sport-Club Freiburg,Right,3,3,SUB,179,79,7
219789,H. Traoré,30,Mali,80,Stade Rennais FC,Right,3,3,RB,175,71,27
15723,17 D. Kuyt,35,Netherlands,75,Feyenoord,Right,2,3,SUB,183,84,7
241509,Mauro Júnior,23,Brazil,76,PSV,Left,3,4,RB,171,62,17
220332,22 Á. Romero,28,Paraguay,76,Cruz Azul,Right,3,4,LS,176,73,9
200223,A. Maher,28,Netherlands,74,Damac FC,Right,2,3,LCM,174,76,6
209519,G. Laborde,28,France,81,Stade Rennais FC,Left,4,3,ST,181,78,24
203890,Š. Vrsaljko,30,Croatia,79,,Right,3,3,RB,181,76,2
172871,J. Vertonghen,35,Belgium,81,SL Benfica,Left,3,3,LCB,191,89,5
209781,P. Capelle,35,France,74,Angers SCO,Left,4,3,SUB,181,73,15
199767,M. van Ginkel,29,Netherlands,74,PSV,Right,4,3,SUB,186,82,8
230965,N. Nández,26,Uruguay,75,Cagliari,Right,3,3,SUB,172,70,8
246923,J. Ramsey,21,United Kingdom,75,Aston Villa,Right,4,3,LCM,180,72,41
210736,Emerson,27,Italy,77,Chelsea,Left,2,3,RES,176,79,33
230234,Jorge Andrão,26,Brazil,79,Fluminense,Right,4,2,LDM,177,75,26
224425,M. Wolf,27,Germany,77,Borussia Dortmund,Right,4,3,SUB,188,81,17
239433,N. Maksimović,27,Serbia,79,Getafe CF,Right,3,3,RDM,189,78,20
223058,22 D. Kuzyaev,28,Russia,76,,Right,3,3,RCM,182,74,23
251221,L. Kalvach,26,Czech Republic,76,FC Viktoria Plzeň,Right,3,2,LDM,183,77,23
189615,A. Cresswell,32,United Kingdom,78,West Ham United,Left,3,3,LB,175,66,3
224574,O. Pineda,26,Mexico,76,AEK Athens,Right,4,3,SUB,169,60,13
179813,22 E. Cavani,34,Uruguay,82,Manchester United,Right,4,3,SUB,185,77,21
201303,R. Falk,30,Denmark,76,F.C. København,Right,4,4,LCM,177,65,33
233738,Zubeldia,25,Spain,78,Real Sociedad,Right,3,2,SUB,181,73,5
244260,Dani Olmo,24,Spain,82,RB Leipzig,Right,4,4,SUB,179,72,19
251517,J. Gvardiol,20,Croatia,81,RB Leipzig,Left,4,3,SUB,185,80,20
245209,M. Sadílek,23,Czech Republic,75,FC Twente,Left,4,3,LCM,169,65,15
252931,L. Ivanušec,23,Croatia,75,Dinamo Zagreb,Right,4,4,CAM,175,76,7
213388,F. Tait,29,France,77,Stade Rennais FC,Right,3,3,RCM,175,70,20
183394,M. Sissoko,32,France,77,FC Nantes,Right,3,3,RCM,187,91,17
189280,A. Westwood,32,United Kingdom,76,Burnley,Right,3,3,SUB,175,73,18
190149,De Marcos,33,Spain,77,Athletic Club de Bilbao,Right,3,4,RB,182,78,18
172140,16 D. Pranjić,33,Croatia,73,Panathinaikos FC,Left,3,3,SUB,170,70,32
225953,S. Bergwijn,24,Netherlands,80,Ajax,Right,2,4,LW,178,78,7
234574,Diogo Dalot,23,Portugal,78,Manchester United,Right,4,3,RB,184,76,20
220834,Marco Asensio,26,Spain,83,Real Madrid CF,Left,3,4,SUB,182,76,11
192789,Mario Gaspar,31,Spain,78,Watford,Right,3,3,SUB,180,77,21
242664,A. Saelemaekers,23,Belgium,78,AC Milan,Right,4,3,RW,180,72,56
198950,Pablo Sarabia,30,Spain,81,Paris Saint-Germain,Left,4,4,SUB,174,70,19
233500,L. Sinisterra,23,Colombia,80,Leeds United,Right,4,4,LM,172,60,23
204399,22 E. Zahavi,33,Israel,78,PSV,Right,4,4,ST,182,71,7
143076,A. Gómez,34,Argentina,84,Sevilla FC,Right,4,4,LW,167,68,24
213991,J. Lerma,27,Colombia,75,AFC Bournemouth,Right,4,3,CDM,179,70,8
204226,22 D. Lezcano,31,Paraguay,75,Fútbol Club Juárez,Right,4,3,SUB,178,80,8
240754,Y. Atal,26,Algeria,75,OGC Nice,Right,5,4,SUB,175,66,20
192064,22 Gao Late,30,China PR,79,Guangzhou FC,Right,4,4,CAM,185,78,11
237239,E. Bardhi,26,North Macedonia,76,Levante Unión Deportiva,Right,4,4,SUB,172,64,10
236499,Douglas Luiz,24,Brazil,78,Aston Villa,Right,2,3,SUB,175,66,6
224411,Gonçalo Guedes,25,Portugal,82,Wolverhampton Wanderers,Right,4,4,SUB,179,68,17
211147,V. Lazaro,26,Austria,75,Torino F.C.,Right,3,4,SUB,180,75,19
192505,R. Lukaku,29,Belgium,86,Inter,Left,4,3,RS,191,94,90
252143,Daniel Bragança,23,Portugal,75,Sporting CP,Left,4,4,SUB,178,71,23
170370,22 J. dos Santos,31,Mexico,75,Club América,Right,4,3,SUB,172,74,7
234457,O. Etebo,26,Nigeria,72,Stoke City,Right,4,3,RES,176,70,20
242280,L. Ferguson,22,Scotland,70,Bologna,Right,4,3,SUB,181,75,19
229010,S. Amallah,25,Morocco,73,Standard de Liège,Right,3,3,CAM,186,81,19
232099,M. Grujić,26,Serbia,76,FC Porto,Right,3,3,LCM,191,88,16
269775,A. Dixon,26,United Kingdom,78,AFC Richmond,Right,2,3,RB,170,72,2
230258,Rosival Dourado,22,Brazil,81,Sport Club Corinthians Paulista,Right,4,2,LDM,175,70,5
187754,22 Marlos,33,Ukraine,80,Shakhtar Donetsk,Left,3,5,RM,174,76,11
228881,D. Calabria,25,Italy,80,AC Milan,Right,3,3,RB,177,70,2
269763,D. Rojas,26,Mexico,82,AFC Richmond,Right,3,4,LS,183,75,14
215270,L. Zelarayán,30,Armenia,79,Columbus Crew,Right,3,4,CAM,172,70,10
235297,M. Bero,26,Slovakia,71,Vitesse,Right,3,3,RCM,181,81,21
187052,22 Y. M'Vila,31,France,78,Olympiacos CFP,Right,3,3,LDM,182,80,6
244622,Puado,24,Spain,78,RCD Espanyol de Barcelona,Right,4,4,LM,177,69,9
204542,Y. Yotún,32,Peru,72,Club Sporting Cristal,Left,1,3,LCM,172,69,27
235374,M. Lazzari,28,Italy,79,Lazio,Right,3,3,RB,174,67,29
243015,L. Romo,27,Mexico,76,,Right,4,3,SUB,182,84,7
184704,16 Marquinho,28,Brazil,75,Al Ahli,Right,3,3,CAM,182,79,70
190765,P. Groß,31,Germany,77,Brighton & Hove Albion,Right,4,4,RDM,181,78,13
221832,L. Olaza,27,Uruguay,75,Real Valladolid CF,Left,3,3,SUB,175,70,12
220659,J. Brownhill,26,United Kingdom,75,Burnley,Right,3,3,RCM,180,69,8
234943,F. Neuhaus,25,Germany,80,Borussia Mönchengladbach,Right,4,3,LDM,185,77,32
241461,Ferran Torres,22,Spain,82,FC Barcelona,Right,4,4,SUB,184,77,11
245630,Y. Fofana,23,France,79,AS Monaco,Right,3,3,LDM,176,69,19
222028,J. Weigl,26,Germany,79,SL Benfica,Right,3,3,SUB,187,80,28
233478,M. Zajc,28,Slovenia,75,Fenerbahçe SK,Right,3,3,CM,178,72,26
239613,M. Pessina,25,Italy,77,AC Monza,Left,2,3,LCM,183,75,32
181783,21 M. Mandžukić,34,Croatia,78,AC Milan,Right,3,3,SUB,190,85,9
235926,21 M. Zaracho,22,Argentina,76,Racing Club,Right,4,4,RCM,171,65,28
190761,T. Arslan,31,Germany,75,Udinese Calcio,Right,4,3,RDM,180,77,5
234060,Y. Herrera,24,Venezuela,76,Girona FC,Right,3,3,RCM,184,77,6
237819,N. Domínguez,24,Argentina,76,Bologna,Right,5,3,RCM,179,73,8
188567,P. Aubameyang,33,Gabon,85,FC Barcelona,Right,4,4,SUB,187,80,17
254909,O. Dorley,23,Liberia,75,SK Slavia Praha,Left,3,4,LB,174,66,19
247131,A. Espino,30,Uruguay,78,Cádiz CF,Left,3,3,LB,172,71,22
164459,S. Larsson,37,Sweden,72,AIK,Right,3,3,RCM,178,70,7
212213,Ricardo Esgaio,29,Portugal,76,Sporting CP,Right,4,4,SUB,172,73,47
253149,J. Frimpong,21,Netherlands,80,Bayer 04 Leverkusen,Right,3,3,RB,171,63,30
153244,22 A. Gignac,35,France,81,Tigres U.A.N.L.,Right,3,3,LS,189,85,10
250723,K. Koné,21,France,77,Borussia Mönchengladbach,Right,3,4,RDM,185,80,17
212194,J. Brandt,26,Germany,82,Borussia Dortmund,Right,4,4,SUB,185,83,19
167514,20 D. Basta,34,Serbia,76,Lazio,Right,3,3,RES,183,72,8
184942,21 Giuliano,30,Brazil,78,İstanbul Başakşehir FK,Right,3,4,SUB,172,76,20
235456,J. Bellegarde,24,France,75,RC Strasbourg Alsace,Right,3,3,LCM,172,70,17
253109,J. Veerman,23,Netherlands,78,PSV,Right,4,3,LCM,185,75,23
236699,S. Lukić,25,Serbia,77,Torino F.C.,Right,3,3,LCM,183,77,10
212678,L. Augustinsson,28,Sweden,77,Aston Villa,Left,2,3,SUB,181,72,17
203980,22 K. Fortounis,28,Greece,79,Olympiacos CFP,Right,5,3,RES,183,70,53
229391,Palhinha,26,Portugal,81,Fulham,Right,4,2,LDM,190,85,26
223570,J. Sambia,25,France,73,US Salernitana 1919,Right,4,3,SUB,185,73,6
228595,G. Prömel,27,Germany,76,TSG Hoffenheim,Right,4,3,SUB,184,81,6
216158,S. Widmer,29,Switzerland,77,1. FSV Mainz 05,Right,3,3,RWB,183,80,30
224739,P. Olayinka,26,Nigeria,75,SK Slavia Praha,Right,3,3,SUB,188,77,9
215193,L. Menossi,29,Argentina,73,Club Atlético Tigre,Right,3,3,CAM,169,70,10
184133,Castro,34,Portugal,73,SC Braga,Right,2,3,SUB,181,78,88
226851,B. Pavard,26,France,79,FC Bayern München,Right,3,3,SUB,186,81,5
222404,M. Normann,26,Norway,75,,Right,3,3,SUB,179,75,6
245275,T. Bašić,25,Croatia,75,Lazio,Left,3,3,SUB,190,82,88
178603,M. Hummels,33,Germany,84,Borussia Dortmund,Right,3,3,RCB,191,94,15
240753,A. Gouiri,22,France,79,OGC Nice,Right,3,4,LW,180,72,11
212886,W. Cyprien,27,France,72,Parma,Right,3,3,SUB,180,78,18
220854,É. Gutiérrez,27,Mexico,76,PSV,Left,2,3,SUB,178,68,15
190483,21 Douglas Costa,29,Brazil,80,FC Bayern München,Left,3,5,SUB,172,75,11
235813,R. Marin,26,Romania,73,Empoli,Right,4,4,CDM,178,75,18
170320,L. De Silvestri,34,Italy,76,Bologna,Right,3,3,RM,186,84,29
178007,Miguel Veloso,36,Portugal,77,Hellas Verona,Left,4,4,LCM,180,79,4
183427,22 F. Delph,31,United Kingdom,75,Everton,Left,3,3,SUB,174,78,8
203505,J. Bryan,28,United Kingdom,73,Fulham,Left,4,3,SUB,173,75,23
210463,22 D. Machís,28,Venezuela,80,Granada CF,Right,4,4,LM,174,74,11
186395,M. Ritchie,32,Scotland,73,Newcastle United,Left,4,4,SUB,172,76,11
239778,J. Moder,23,Poland,74,Brighton & Hove Albion,Right,5,3,SUB,188,78,15
5471,17 F. Lampard,38,United Kingdom,78,New York City FC,Right,4,3,RCM,184,89,8
185373,20 I. Popov,31,Bulgaria,75,,Right,4,4,CAM,182,71,10
251675,Douglas Augusto,25,Brazil,73,PAOK,Left,3,2,RCM,174,68,8
236572,O. Wijndal,22,Netherlands,79,Ajax,Left,2,3,LB,176,65,5
229158,B. van den Boomen,26,Netherlands,74,Toulouse Football Club,Right,4,3,LCM,190,83,8
184575,R. Alessandrini,33,France,75,Shenzhen FC,Left,4,4,SUB,173,70,10
230020,P. Lees-Melou,29,France,75,Stade Brestois 29,Right,4,3,LDM,186,70,20
197813,J. Martin,32,France,75,LOSC Lille,Right,4,3,LDM,184,76,8
251132,E. Piovi,29,Argentina,73,LDU Quito,Right,3,3,RCM,168,68,18
195859,D. Ings,29,United Kingdom,79,Aston Villa,Right,3,3,ST,178,73,9
263287,I. Schranz,28,Slovakia,74,SK Slavia Praha,Right,3,2,SUB,185,73,26
209430,R. Ripart,29,France,73,ESTAC Troyes,Right,3,3,RM,181,73,20
198451,Dani Rodríguez,34,Spain,76,RCD Mallorca,Right,3,3,CAM,178,71,14
227508,Melero,28,Spain,74,Levante Unión Deportiva,Right,3,3,LCM,183,77,22
232223,K. Tsimikas,26,Greece,77,Liverpool,Left,3,3,SUB,179,68,21
